Timestamp,CO (ppm),CO2 (ppm),Ethanol (ppm),NH4 (ppm),Tolueno (ppm),Acetone (ppm),Temperatura (°C),Humedad (%)
2025-04-10 12:56:26,1.002465,408.8851,198.058,94.57479,44.16499,308.2041,38,48
2025-04-10 12:56:29,0.9641735,407.9443,194.8377,97.45992,44.70235,318.169,38,48
2025-04-10 12:56:32,0.9935191,408.6684,199.4136,97.3843,43.00104,320.9569,38,48
2025-04-10 12:56:34,0.9946968,407.9302,197.2606,95.4148,44.01604,318.9052,38,48
2025-04-10 12:56:37,0.975247,408.6692,198.0614,97.36646,44.07016,329.5552,38,48
2025-04-10 12:56:40,0.9986707,405.3526,196.6645,96.12184,44.31871,322.0603,38,48
2025-04-10 12:56:43,1.003905,401.0156,200.5182,96.90949,43.72281,319.9197,38,48
2025-04-10 12:56:46,1.005299,396.7774,197.4538,97.41647,43.13405,324.9313,38,48
2025-04-10 12:56:48,1.001269,406.1006,193.6699,97.94481,44.8168,324.9514,38,48
2025-04-10 12:56:51,0.9999434,410.9257,198.0613,95.81056,44.6705,327.0225,38,48
2025-04-10 12:56:54,0.9872966,407.1951,196.6419,96.8321,43.91747,326.2616,38,48
2025-04-10 12:56:57,1.002792,406.1023,198.2516,97.40192,43.04249,313.9988,38,48
2025-04-10 12:57:00,1.001261,410.1877,198.6695,96.67017,44.72072,315.0397,38,48
2025-04-10 12:57:02,1.006651,412.7338,200.5446,96.91142,43.72054,312.573,38,48
2025-04-10 12:57:05,0.9947218,410.0939,198.2678,97.22555,43.7739,322.3787,38,48
2025-04-10 12:57:08,1.013434,408.2927,201.9762,96.75703,43.47511,317.1402,38,48
2025-04-10 12:57:11,0.9910492,401.3401,199.4877,96.45539,43.47644,317.1003,38,48
2025-04-10 12:57:14,1.012836,406.8229,200.3029,98.41732,44.31456,320.9608,38,48
2025-04-10 12:57:16,0.9986992,409.411,195.8429,95.9072,43.82044,317.4644,38,48
2025-04-10 12:57:19,0.9830902,406.8377,198.674,97.45359,43.62658,325.784,38,48
2025-04-10 12:57:22,1.012961,405.3924,196.0169,97.22935,44.01502,314.3478,38,48
2025-04-10 12:57:25,1.007875,404.6378,198.2632,96.20544,42.55463,313.2783,38,48
2025-04-10 12:57:28,0.9986965,408.6655,202.8164,98.40264,43.72424,316.0843,38,48
2025-04-10 12:57:30,0.9973424,410.8908,196.2581,96.98842,43.4799,323.0969,38,48
2025-04-10 12:57:33,1.001241,407.5688,202.8259,97.06834,43.5676,318.473,38,48
2025-04-10 12:57:36,0.9907654,404.2392,194.2772,96.75375,42.58904,321.3291,38,48
2025-04-10 12:57:39,0.976471,402.8425,198.4771,97.14648,43.47305,318.851,38,48
2025-04-10 12:57:42,0.9895082,409.0525,197.8616,96.99541,43.86865,320.9682,38,48
2025-04-10 12:57:44,0.9896115,410.5221,199.0868,97.55505,43.77209,316.082,38,48
2025-04-10 12:57:47,0.9894197,407.9403,198.6777,98.1873,42.99306,313.9819,38,48
2025-04-10 12:57:50,1.013211,406.1016,198.6769,96.75409,44.30621,319.2336,38,48
2025-04-10 12:57:53,0.9830247,413.5086,197.8662,96.98943,43.87042,320.6133,38,48
2025-04-10 12:57:56,1.010531,406.1196,200.2352,96.43805,43.52923,321.3221,38,48
2025-04-10 12:57:58,1.026619,405.7377,197.6118,98.50376,42.73632,325.159,38,48
2025-04-10 12:58:01,1.005248,406.4814,193.2092,96.51958,45.40585,322.2706,38,48
2025-04-10 12:58:04,0.9921031,398.5066,199.4847,95.5892,43.77385,324.177,38,48
2025-04-10 12:58:07,0.9973793,405.7216,194.6529,96.67297,45.04542,322.019,38,48
2025-04-10 12:58:10,1.003976,409.8036,197.8587,96.75134,44.0169,319.2073,38,48
2025-04-10 12:58:12,1.000014,410.1921,197.4388,96.67215,44.27137,319.1885,38,47
2025-04-10 12:58:15,0.9880158,413.2731,201.8424,96.9118,43.36744,321.39,38,47
2025-04-10 12:58:18,0.9695253,411.7698,192.3887,96.35342,44.31859,326.1114,38,47
2025-04-10 12:58:21,0.9812401,403.0706,200.8303,97.88292,44.31976,319.5797,38,47
2025-04-10 12:58:24,0.9892378,409.8309,197.85,99.24803,44.42059,317.7881,38,47
2025-04-10 12:58:26,1.010667,408.2359,199.1013,96.59254,43.7696,319.5446,38,47
2025-04-10 12:58:29,1.007996,413.2613,197.232,96.59489,43.98438,322.3986,38,47
2025-04-10 12:58:32,1.025518,410.5786,199.095,97.01856,44.27367,315.6559,38,47
2025-04-10 12:58:35,1.002595,410.9996,193.1439,95.90231,43.77136,324.5326,38,47
2025-04-10 12:58:38,0.9881543,406.0903,197.4285,95.80766,44.22382,321.3386,38,47
2025-04-10 12:58:40,0.9825756,405.312,197.4406,97.15626,44.37425,322.0703,38,47
2025-04-10 12:58:43,1.004387,409.1606,199.9622,96.34652,45.46989,324.7716,38,47
2025-04-10 12:58:46,0.9959249,406.825,198.059,95.31448,43.28602,321.7176,38,47
2025-04-10 12:58:49,1.006854,409.4407,197.432,96.02185,43.316,322.8051,38,47
2025-04-10 12:58:52,1.008135,404.9203,196.2107,95.84774,43.96336,324.5458,38,47
2025-04-10 12:58:54,1.015971,407.2147,200.3888,96.83182,46.33876,317.3934,38,47
2025-04-10 12:58:57,1.02181,414.7559,196.8125,97.72983,44.07052,317.4039,38,47
2025-04-10 12:59:00,1.017805,395.8606,195.1531,97.23629,43.86858,317.7424,38,47
2025-04-10 12:59:03,0.9946357,406.0645,201.0243,96.28027,43.81882,314.729,38,47
2025-04-10 12:59:06,0.9931534,407.2427,195.7931,96.25999,44.32116,327.1919,38,47
2025-04-10 12:59:08,1.008106,408.3605,195.7996,97.15569,43.71698,325.7586,38,47
2025-04-10 12:59:11,0.9889963,407.1934,196.8246,96.27397,43.58236,320.9742,38,47
2025-04-10 12:59:14,1.005348,410.9434,199.5012,96.67339,44.01805,320.2641,38,47
2025-04-10 12:59:17,0.9932922,413.4986,199.2962,97.09431,43.42063,315.02,38,47
2025-04-10 12:59:20,0.9960361,404.9906,198.4707,97.22848,44.27108,318.8587,38,47
2025-04-10 12:59:22,0.9897287,399.9608,197.665,96.12926,43.96794,322.0113,38,47
2025-04-10 12:59:25,1.0026,408.2979,193.0484,97.54573,43.96714,320.6002,38,47
2025-04-10 12:59:28,0.993499,414.5234,197.8621,96.6727,43.7235,321.7266,38,47
2025-04-10 12:59:31,0.9921201,410.5286,193.4836,96.13998,43.81823,323.4743,38,47
2025-04-10 12:59:34,1.041973,408.6592,198.2696,96.67432,44.0162,321.265,38,47
2025-04-10 12:59:36,1.005279,404.2776,197.4435,97.67314,43.38253,319.5606,38,47
2025-04-10 12:59:39,0.9999915,408.3036,198.4672,96.65128,43.87099,316.4568,38,47
2025-04-10 12:59:42,0.9908054,410.1521,198.6853,97.61898,43.42946,313.8377,38,47
2025-04-10 12:59:45,0.9975903,411.6599,196.8342,97.61708,44.01686,322.3617,38,47
2025-04-10 12:59:48,1.001271,409.0389,199.4884,97.06676,43.47683,319.9912,38,47
2025-04-10 12:59:50,0.9973915,404.2432,198.8687,96.90973,43.41108,321.9948,38,47
2025-04-10 12:59:53,0.9960967,410.1404,198.6682,97.4595,44.21737,319.5576,38,47
2025-04-10 12:59:56,1.007926,409.0349,198.8819,96.51292,44.11588,314.0706,38,47
2025-04-10 12:59:59,0.9933372,406.1367,198.2661,97.55045,43.96711,322.3634,38,47
2025-04-10 13:00:02,1.019049,405.3006,196.994,97.3041,43.72087,316.7418,38,47
2025-04-10 13:00:04,0.9973873,406.8269,199.0866,96.27726,43.17681,316.1404,38,47
2025-04-10 13:00:07,1.010593,409.0599,196.8802,95.12051,43.38008,322.39,38,47
2025-04-10 13:00:10,1.006601,406.4562,198.8791,97.07114,43.67261,323.7974,38,47
2025-04-10 13:00:13,0.9893908,409.7744,198.2428,97.39917,44.21545,311.0569,38,47
2025-04-10 13:00:16,1.039879,406.8312,200.141,97.62992,44.1655,319.2054,38,47
2025-04-10 13:00:18,0.9999476,410.4918,198.0606,96.28418,43.77198,322.0307,38,47
2025-04-10 13:00:21,0.9945964,417.255,203.4525,96.75282,43.67354,321.3221,38,47
2025-04-10 13:00:24,0.9844333,409.1013,197.0377,97.46025,43.97031,315.6972,38,47
2025-04-10 13:00:27,1.002691,407.6251,197.051,97.30524,44.41228,325.6482,38,47
2025-04-10 13:00:30,0.9972572,409.4544,200.9789,98.38681,43.96754,324.2017,38,47
2025-04-10 13:00:32,0.9945776,405.3016,198.4787,96.50863,43.47598,317.3738,38,47
2025-04-10 13:00:35,1.005475,412.2007,197.6398,96.91328,44.01918,319.5315,38,47
2025-04-10 13:00:38,0.9984015,409.1159,198.2758,97.40801,43.61344,319.5381,38,47
2025-04-10 13:00:41,0.9864605,411.0428,199.1169,96.18521,43.81606,323.7462,38,47
2025-04-10 13:00:44,0.9946103,404.0503,198.488,97.31961,43.92158,319.9068,38,47
2025-04-10 13:00:46,1.001362,407.924,195.7391,96.41838,43.96832,317.6569,38,47
2025-04-10 13:00:49,0.9921991,408.6975,199.7744,95.66975,43.81742,325.0218,38,47
2025-04-10 13:00:52,0.9889828,417.3241,196.3399,97.546,44.18833,325.5462,38,47
2025-04-10 13:00:55,0.9999804,418.2049,198.9245,96.0842,43.51567,323.6203,38,46
2025-04-10 13:00:58,0.9918984,400.7884,197.6358,96.83321,43.20448,290.9813,38,46
2025-04-10 13:01:01,1.002756,409.972,198.5154,97.82085,43.84745,319.5219,38,46
2025-04-10 13:01:03,0.999985,411.9192,200.0049,96.08105,43.55914,321.3767,38,46
2025-04-10 13:01:06,0.9999858,408.3411,197.8234,98.02282,43.76479,319.8895,38,45
2025-04-10 13:01:09,0.9999804,404.4612,198.1035,96.25909,43.50333,322.0923,38,45
2025-04-10 13:01:12,1.002758,409.1143,200.6218,94.19781,43.66401,318.082,38,46
2025-04-10 13:01:15,0.9794968,404.9584,196.7924,95.99721,43.56107,314.8975,38,46
2025-04-10 13:01:17,0.9932545,406.816,199.864,98.55793,42.91373,319.9062,38,46
2025-04-10 13:01:20,1.039516,407.1944,194.4193,96.91138,43.71622,315.0903,38,46
2025-04-10 13:01:23,0.9986688,406.8473,198.8345,97.22066,43.72468,325.6258,38,46
2025-04-10 13:01:26,0.9973565,405.6823,199.6973,95.52377,43.47492,323.8569,38,46
2025-04-10 13:01:29,0.9958869,413.2024,194.2238,97.06789,43.42373,306.2021,38,46
2025-04-10 13:01:31,0.997422,410.1408,203.1637,97.78563,45.55046,320.2663,38,45
2025-04-10 13:01:34,0.980445,411.3111,198.6413,96.98734,43.86925,316.7329,38,45
2025-04-10 13:01:37,0.9843992,405.3792,196.8325,96.91241,43.43253,318.2083,38,45
2025-04-10 13:01:40,0.9960127,405.002,196.202,96.67376,43.62542,318.4746,38,45
2025-04-10 13:01:43,0.9871823,403.4681,197.634,98.09539,44.09507,323.3946,38,45
2025-04-10 13:01:45,1.033686,409.0727,199.085,96.75269,43.91826,319.2126,38,45
2025-04-10 13:01:48,0.9920789,406.0474,202.9889,96.51601,43.76942,322.0659,38,44
2025-04-10 13:01:51,1.019189,405.323,198.2647,96.90891,44.01835,313.1349,38,44
2025-04-10 13:01:54,1.027389,407.57,198.4711,97.14266,44.47845,318.0657,38,44
2025-04-10 13:01:57,1.002682,402.3385,198.4751,98.00883,44.46859,318.1421,38,44
2025-04-10 13:01:59,0.9960779,407.1991,200.1433,95.67442,43.47657,318.8513,38,43
2025-04-10 13:02:02,0.9986539,412.481,197.7073,97.47665,43.86888,320.9708,38,43
2025-04-10 13:02:05,0.9945144,408.3099,196.0091,96.67252,44.32244,315.9932,38,44
2025-04-10 13:02:08,0.9922815,403.2845,198.8841,95.7974,43.92046,327.9973,38,43
2025-04-10 13:02:11,0.9960336,406.459,199.469,96.43699,44.22258,316.4473,38,43
2025-04-10 13:02:13,1.0,407.5701,197.657,97.14983,43.94783,319.2032,38,43
2025-04-10 13:02:16,0.9973382,409.0752,198.4708,97.06891,43.32784,314.1422,38,43
2025-04-10 13:02:19,0.9855841,407.2682,187.6538,95.21903,43.72665,315.2519,38,43
2025-04-10 13:02:22,0.9923866,404.3912,203.0197,96.68151,44.25564,317.1962,38,43
2025-04-10 13:02:25,0.993854,408.6394,198.5051,97.99168,43.05998,323.7115,37,43
2025-04-10 13:02:27,1.012784,406.8576,197.6698,95.93248,44.53457,319.2416,38,43
2025-04-10 13:02:30,1.011603,407.5304,198.4563,97.65186,43.7753,319.9302,38,44
2025-04-10 13:02:33,1.001534,407.2044,198.4502,96.99377,43.475,318.5396,38,44
2025-04-10 13:02:36,0.9974624,401.2218,197.6878,96.8316,43.53837,323.3746,37,44
2025-04-10 13:02:39,0.9948622,412.9725,197.8637,95.37583,43.87084,320.5995,37,44
2025-04-10 13:02:41,0.9999999,404.4269,197.8598,96.98698,44.11201,320.2605,38,44
2025-04-10 13:02:44,0.9909503,406.4881,200.291,97.54029,43.67661,320.2617,37,44
2025-04-10 13:02:47,0.9793851,406.8647,198.4395,97.22282,43.96605,321.298,37,43
2025-04-10 13:02:50,1.021157,407.2298,195.7099,95.97775,43.96908,316.7611,38,43
2025-04-10 13:02:53,0.9909771,405.613,199.2846,97.12787,44.10187,314.6632,37,43
2025-04-10 13:02:55,1.0235,409.029,198.0613,97.52473,42.96938,316.092,37,43
2025-04-10 13:02:58,1.002568,407.9254,198.6656,96.37335,43.68716,313.1129,37,43
2025-04-10 13:03:01,1.015423,404.3617,195.8462,96.99113,42.95675,323.7626,38,43
2025-04-10 13:03:04,0.9961404,410.1292,194.0934,96.70461,44.40775,325.5352,37,44
2025-04-10 13:03:07,1.010656,410.1136,196.8671,97.3843,43.81947,319.5189,38,44
2025-04-10 13:03:09,0.9830441,407.939,198.2673,98.3755,42.84433,313.6432,38,44
2025-04-10 13:03:12,1.002612,405.3149,198.6913,96.51845,44.60161,320.2736,37,44
2025-04-10 13:03:15,1.021844,412.4268,197.6586,96.67873,44.06371,316.2839,37,44
2025-04-10 13:03:18,0.9961208,405.7628,199.2715,97.21963,43.96721,321.6523,38,44
2025-04-10 13:03:21,1.037434,415.9786,198.4643,96.06987,43.8692,326.6652,38,44
2025-04-10 13:03:23,0.9831171,412.3898,199.6807,95.98893,44.01617,320.2617,37,44
2025-04-10 13:03:26,1.01998,404.6644,194.229,97.37568,43.72548,317.4306,37,44
2025-04-10 13:03:29,1.022477,404.2579,201.2474,96.90979,43.82208,317.7985,37,44
2025-04-10 13:03:32,0.996092,408.3034,198.0613,97.54986,43.61171,318.8159,38,44
2025-04-10 13:03:35,1.002614,410.5359,198.6745,97.22451,44.16691,320.7488,37,44
2025-04-10 13:03:37,0.9895407,405.3466,194.0658,96.91634,44.21597,319.9133,38,44
2025-04-10 13:03:40,0.9937543,407.5712,194.1445,98.27041,44.11348,325.6741,37,45
2025-04-10 13:03:43,0.9769791,411.9534,200.098,96.28937,44.06362,318.5375,37,45
2025-04-10 13:03:46,0.9830476,412.6588,197.039,96.75327,43.72382,330.1951,37,45
2025-04-10 13:03:49,1.025069,416.1617,194.2635,98.62632,42.8993,315.4101,37,45
2025-04-10 13:03:51,0.98266,407.9421,198.4767,97.07072,43.72104,318.4896,37,45
2025-04-10 13:03:54,0.9999496,411.0146,199.7547,95.9691,43.4717,319.8993,37,45
2025-04-10 13:04:01,1.038459,405.0058,194.9962,97.01073,43.8068,308.6374,37,40
2025-04-10 13:04:04,0.9900153,404.4528,206.021,96.41383,43.65978,320.2643,37,43
2025-04-10 13:04:06,1.010729,402.4123,195.8703,98.98634,43.72386,321.3326,37,42
2025-04-10 13:04:09,0.9761868,408.2909,200.4338,96.14443,44.31286,324.4455,37,42
2025-04-10 13:05:31,1.010968,405.3375,198.4752,97.55449,43.86876,315.9665,37,42
2025-04-10 13:10:32,1.004116,398.4624,198.4694,96.19354,43.62311,314.651,36,41
2025-04-10 13:11:45,1.017007,404.4806,195.1253,96.33623,43.246,322.8667,33,43
2025-04-10 13:16:46,1.010269,412.9951,198.6605,97.77451,44.8473,304.0505,33,45
2025-04-10 13:21:47,0.9921545,407.5678,198.9436,96.83105,43.28407,319.9586,35,49
2025-04-10 13:26:48,0.9886556,412.2357,198.4493,96.98582,44.2033,316.22,38,47
2025-04-10 13:31:49,0.9811212,404.7178,198.4541,97.35943,44.58305,321.2717,38,47
2025-04-10 13:36:49,1.003809,408.6496,194.6411,97.75701,44.79936,319.9226,39,45
2025-04-10 13:41:50,1.005292,410.5086,197.6578,96.98898,43.82052,320.6093,39,44
2025-04-10 13:46:51,0.9999709,405.8025,202.7451,95.97292,44.39836,321.967,39,42
2025-04-10 13:51:52,0.9760664,412.3214,201.9011,98.62605,43.24645,320.9446,39,42
2025-04-10 13:56:53,1.008962,407.9608,198.321,96.07374,44.20432,316.5431,38,42
2025-04-10 14:01:53,0.9962076,417.0374,197.0824,96.98573,44.3938,316.8673,39,44
2025-04-10 14:06:54,1.006413,405.4504,198.4609,96.00781,44.30251,316.2016,39,43
2025-04-10 14:11:55,0.9911667,405.4521,200.4549,96.83675,44.49,313.2199,39,43
2025-04-10 14:16:56,1.002212,408.4851,198.9077,96.37762,43.46111,327.1252,39,42
2025-04-10 14:21:57,1.008542,421.4599,193.5896,96.46822,43.82785,315.1145,42,63
2025-04-10 14:26:57,1.019109,406.9424,197.3148,97.11205,44.09297,321.808,46,44
2025-04-10 14:31:58,1.002383,407.6205,198.2428,96.9678,43.83109,322.7782,47,46
2025-04-10 14:36:59,0.9680936,404.891,194.3142,96.50216,43.63016,322.33,48,50
2025-04-10 14:42:00,0.9780547,410.0584,197.8906,96.1785,43.91865,319.3904,51,44
2025-04-10 14:47:01,0.9915913,408.8422,199.1909,97.41349,44.56616,319.2935,52,41
2025-04-10 14:52:01,0.9707973,405.0616,198.8842,95.98257,44.26659,319.5768,52,36
2025-04-10 14:57:02,0.9960517,407.246,198.0627,97.15042,43.279,318.5214,49,29
2025-04-10 15:02:03,1.004004,407.9314,198.2706,97.1521,44.16118,312.693,45,28
2025-04-10 15:07:04,1.019573,403.5954,197.2349,97.80486,43.8209,317.8459,42,30
2025-04-10 15:12:05,0.9616714,407.231,199.5865,97.41221,43.51471,318.6488,41,34
2025-04-10 15:17:05,1.035805,411.8844,200.523,96.75449,44.16563,320.6087,43,40
2025-04-10 15:22:06,0.9947317,414.6794,199.4828,97.55286,43.72368,314.6839,42,32
2025-04-10 15:27:07,0.9999915,405.7235,197.2406,96.35908,43.6771,318.8531,41,33
2025-04-10 15:32:08,1.018817,408.3123,195.809,96.82802,44.06575,319.2078,40,32
2025-04-10 15:37:09,1.000005,407.533,196.427,98.12328,42.55987,317.5348,39,33
2025-04-10 15:42:09,0.9932355,408.6738,203.1982,96.58256,44.21175,315.5531,38,33
2025-04-10 15:47:10,1.009223,412.3832,197.0502,96.51617,44.01651,321.6771,37,34
2025-04-10 15:52:11,0.9974152,411.5917,201.8658,97.59536,43.97536,317.9975,37,34
2025-04-10 15:57:12,1.004167,404.6678,195.2188,96.9922,43.7226,322.7418,37,35
2025-04-10 16:02:13,1.007583,409.0262,196.0281,96.59889,44.40799,320.5976,38,37
2025-04-10 16:07:13,0.9889418,404.7883,199.2078,97.12811,43.73318,318.6263,38,36
2025-04-10 16:12:14,1.012919,409.015,197.0931,96.7552,44.01199,318.5695,39,39
2025-04-10 16:17:15,1.004954,401.4301,195.1716,97.05518,42.58968,320.9144,43,38
2025-04-10 16:22:16,1.001366,412.2718,198.6581,97.60638,44.10908,322.6491,44,40
2025-04-10 16:27:17,0.9923311,408.6328,201.4186,96.53386,43.59238,319.5955,45,34
2025-04-10 16:32:17,0.9864489,403.4433,197.1073,95.62592,43.18888,324.5517,45,33
2025-04-10 16:37:18,0.9938218,406.5409,199.813,95.71912,43.72065,327.6861,45,33
2025-04-10 16:42:19,0.9962513,403.3396,198.6376,97.52015,43.49993,322.9019,45,32
2025-04-10 16:47:20,0.9935626,405.8148,199.798,96.90849,44.09789,319.5903,44,31
2025-04-10 16:52:21,0.9962825,408.9955,198.8432,96.52467,43.72667,323.3935,44,31
2025-04-10 16:57:21,1.007846,412.4225,199.2729,96.82951,44.79501,317.7928,42,29
2025-04-10 17:02:22,1.014565,406.0421,199.702,96.44131,44.21266,315.2877,40,30
2025-04-10 17:07:23,0.9986835,407.5726,195.5943,96.67332,44.41402,316.0218,39,31
2025-04-10 17:12:24,0.992263,410.1784,197.4503,97.53646,43.43372,323.7518,38,32
2025-04-10 17:17:25,1.002644,406.0954,197.6567,96.75382,43.25527,318.8595,38,32
2025-04-10 17:22:25,1.010644,405.0152,194.8221,97.14522,44.11507,322.4358,37,32
2025-04-10 17:27:26,1.006492,408.6692,201.5371,97.13942,43.82038,319.5876,37,32
2025-04-10 17:32:27,0.9895883,410.8645,200.9423,97.0666,44.34771,325.8702,36,33
2025-04-10 17:37:28,1.026631,405.0083,198.0647,96.28557,44.21076,324.1406,36,33
2025-04-10 17:42:29,0.9961065,404.2776,196.4585,96.52251,44.1102,319.2269,35,33
2025-04-10 17:47:29,0.9950637,405.3599,199.0427,96.83234,44.30663,320.6071,35,34
2025-04-10 17:52:30,0.9974014,410.1865,196.2172,97.1459,44.71252,322.6856,35,35
2025-04-10 17:57:31,0.9868113,405.0028,200.7413,95.97259,44.01592,320.9663,34,34
2025-04-10 18:02:32,1.006526,412.9803,199.9334,97.37947,43.72514,319.5677,34,34
2025-04-10 18:07:33,0.9998258,404.2999,201.097,97.06451,43.39111,321.2959,34,35
2025-04-10 18:12:33,1.009075,405.0374,200.2795,97.142,44.06344,315.7713,34,36
2025-04-10 18:17:34,1.00525,403.9023,198.6526,97.22398,44.11303,322.715,33,37
2025-04-10 18:22:35,0.9854246,410.4876,199.0661,96.90954,43.48413,320.2617,33,36
2025-04-10 18:27:36,0.9763507,400.6096,202.1836,97.0675,44.11635,320.2593,33,36
2025-04-10 18:32:37,0.9821293,412.393,199.8955,97.22389,43.66523,318.192,33,36
2025-04-10 18:37:37,1.023453,408.2805,194.3654,96.98515,43.91798,315.8225,33,37
2025-04-10 18:42:38,1.011327,409.3831,200.5278,96.75372,43.91544,317.4999,33,37
2025-04-10 18:47:39,0.999962,407.5689,197.3905,97.29825,44.16521,320.6289,32,37
2025-04-10 18:52:40,1.01039,404.2779,200.033,96.75979,44.06429,317.4844,32,38
2025-04-10 18:57:41,0.9987141,407.9651,198.6853,97.46324,43.86829,327.0666,32,37
2025-04-10 19:02:41,1.041706,409.8139,197.6583,95.20681,43.86983,319.5157,32,37
2025-04-10 19:07:42,0.9979877,405.4039,200.3154,97.45926,43.72355,318.8734,32,37
2025-04-10 19:12:43,1.019695,411.273,198.875,96.51691,44.42085,320.6129,32,37
2025-04-10 19:17:44,0.9999919,405.4071,199.2777,96.52251,43.96912,319.5732,32,38
2025-04-10 19:22:45,1.009107,405.0222,196.8642,97.06372,43.3769,321.6558,32,38
2025-04-10 19:27:45,1.009151,409.7479,196.6917,96.21388,43.77109,322.7182,32,38
2025-04-10 19:32:46,0.9910784,408.2202,195.2174,96.52085,43.76479,314.7434,32,38
2025-04-10 19:37:47,1.007775,405.7578,198.8736,96.83356,43.38391,320.9578,32,38
2025-04-10 19:42:48,0.9987228,408.6383,199.4477,97.43954,43.53895,321.9638,32,38
2025-04-10 19:47:49,1.00127,400.7266,200.6683,95.5106,44.34921,318.2159,32,39
2025-04-10 19:52:49,1.011681,410.0777,200.8898,95.81924,44.26412,321.3033,32,39
2025-04-10 19:57:50,1.000009,407.9372,197.0652,97.2243,43.4777,319.2191,31,40
2025-04-10 20:02:51,1.005178,405.0472,196.8616,97.37286,43.7202,319.9182,31,40
2025-04-10 20:07:52,0.9987144,406.4816,199.0665,98.1773,44.0178,318.5292,31,41
2025-04-10 20:12:53,1.009278,402.5879,198.0633,97.38139,43.72625,321.6429,31,41
2025-04-10 20:17:53,1.003889,410.4955,196.8629,96.60037,43.96628,322.0085,31,42
2025-04-10 20:22:54,0.9909802,407.5844,198.0626,96.75622,44.21916,325.2131,31,40
2025-04-10 20:27:55,0.9973972,407.5676,197.457,96.43939,43.57161,320.264,31,40
2025-04-10 20:32:56,0.977539,405.0333,200.1119,97.85014,43.72945,312.2931,31,40
2025-04-10 20:37:57,1.002644,410.1894,197.2471,96.99241,44.01685,323.0874,31,40
2025-04-10 20:42:57,0.9908197,408.317,197.6571,98.23003,43.51684,318.8645,31,40
2025-04-10 20:47:58,1.010728,409.7962,198.1172,96.91308,43.77138,322.0661,31,40
2025-04-10 20:52:59,0.9830274,407.9305,197.0375,97.45992,42.82673,322.7164,31,40
2025-04-10 20:58:00,0.993443,406.4754,195.8268,97.14651,43.57889,321.3154,31,40
2025-04-10 21:03:01,1.001313,407.9416,200.3502,97.06824,43.37453,319.555,31,40
2025-04-10 21:08:02,1.014309,409.4034,200.1051,96.98888,43.62244,323.7691,31,40
2025-04-10 21:13:02,1.003974,412.3437,197.8586,97.38474,43.20274,315.356,31,40
2025-04-10 21:18:03,0.9923719,404.2601,198.2629,96.12384,43.90635,320.9543,31,40
2025-04-10 21:23:04,1.013145,407.5763,191.963,96.10581,43.34308,320.5863,30,40
2025-04-10 21:28:05,1.002657,406.4659,198.8778,96.8321,44.06508,319.9275,30,40
2025-04-10 21:33:06,1.005201,410.1487,196.2692,97.14118,44.41369,317.8418,30,41
2025-04-10 21:38:06,1.011655,404.6652,195.8631,96.75619,43.87198,318.903,30,40
2025-04-10 21:43:07,1.040111,404.2697,195.2489,97.53003,43.91824,321.2859,30,41
2025-04-10 21:48:08,1.015825,412.393,197.5579,96.60249,43.91844,316.7918,30,40
2025-04-10 21:53:09,0.9791757,398.7302,198.6623,96.67818,43.77266,320.2628,30,40
2025-04-10 21:58:10,1.013309,410.1462,196.459,96.05532,43.96027,313.534,30,40
2025-04-10 22:03:10,0.9871234,406.209,203.3315,96.44295,43.7252,334.9918,30,40
2025-04-10 22:08:11,0.983215,405.699,199.4681,97.29998,44.63371,321.2982,29,40
2025-04-10 22:13:12,1.002593,406.4799,197.4658,97.22054,42.80952,316.7444,29,40
2025-04-10 22:18:13,0.9922865,412.3103,196.6677,96.52354,44.01488,319.9206,29,40
2025-04-10 22:23:14,0.9974266,400.6509,197.6307,97.53146,43.63625,317.4749,29,40
2025-04-10 22:28:14,1.026318,403.8985,199.4946,97.78141,45.03797,318.8812,29,40
2025-04-10 22:33:15,1.013306,408.3079,197.1059,96.20802,43.77213,320.6985,29,40
2025-04-10 22:38:16,0.9907824,407.9444,200.2659,95.41666,43.8691,315.3338,29,40
2025-04-10 22:43:17,0.9908847,409.8154,200.1026,97.64184,43.9678,318.1682,29,40
2025-04-10 22:48:18,1.009035,404.7683,198.4697,97.07295,43.87009,319.1787,29,41
2025-04-10 22:53:18,0.99329,403.2507,197.2406,96.11757,45.07029,324.5579,29,41
2025-04-10 22:58:19,1.009228,408.3118,196.4402,96.75335,43.67246,318.5191,29,41
2025-04-10 23:03:20,1.020198,407.6175,198.473,96.19152,43.42943,319.205,29,41
2025-04-10 23:08:21,0.9986774,407.9476,197.6551,96.90954,43.7704,324.2846,29,41
2025-04-10 23:13:22,1.005295,411.3604,196.4335,96.50718,44.80128,321.6826,29,41
2025-04-10 23:18:22,1.021253,401.7446,198.4699,96.91477,44.11571,325.9247,29,41
2025-04-10 23:23:23,0.9947492,409.4189,194.7824,97.08875,43.87825,322.81,28,41
2025-04-10 23:28:24,1.018536,405.7232,198.664,95.89011,43.87034,320.2686,28,41
2025-04-10 23:33:25,0.9829101,405.3874,198.8703,96.84724,45.42612,318.5396,29,41
2025-04-10 23:38:26,1.018766,410.3605,199.3013,95.98547,43.8691,321.6634,28,42
2025-04-10 23:43:26,0.9842805,402.3818,199.6929,97.30521,43.62613,311.9637,28,42
2025-04-10 23:48:27,1.001196,408.2953,198.4581,97.37204,43.14386,320.6078,28,42
